customer_id,age,age_group,gender,education,employment_status,marital_status,city_tier,occupation,customer_since,customer_tenure_years,income_band
CUST-08091,44,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Finance/Banking,2019-10-21,6.2,Upper-Middle ($6k-$10k)
CUST-08092,62,50-64,Male,High School,Employed,Single,Tier 1,Software/Tech,2019-11-07,6.15,Upper-Middle ($6k-$10k)
CUST-08093,61,50-64,Female,Bachelor'S,Employed,Married,Tier 2,Other,2020-06-23,5.52,Middle ($2.5k-$6k)
CUST-08094,35,35-49,Male,Doctorate,Employed,Single,Tier 2,Retail/Hospitality,2021-02-20,4.86,Upper-Middle ($6k-$10k)
CUST-08095,41,35-49,Male,Bachelor'S,Employed,Single,Tier 1,Education,2024-11-08,1.14,Middle ($2.5k-$6k)
CUST-08096,68,65+,Female,Master'S,Retired,Married,Tier 1,Retired,2021-08-03,4.41,Upper-Middle ($6k-$10k)
CUST-08097,64,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2022-05-02,3.67,Upper-Middle ($6k-$10k)
CUST-08098,57,50-64,Non-Binary,High School,Self-Employed,Single,Tier 2,Education,2024-10-23,1.19,Middle ($2.5k-$6k)
CUST-08099,68,65+,Male,High School,Employed,Single,Tier 1,Software/Tech,2018-11-23,7.1,Upper-Middle ($6k-$10k)
CUST-08100,59,50-64,Female,Doctorate,Employed,Single,Tier 3,Trades/Manufacturing,2018-01-21,7.94,Upper-Middle ($6k-$10k)
CUST-08101,24,18-24,Female,Bachelor'S,Employed,Married,Tier 1,Education,2018-04-15,7.71,Middle ($2.5k-$6k)
CUST-08102,67,65+,Female,High School,Retired,Divorced,Tier 2,Retired,2023-10-24,2.19,Middle ($2.5k-$6k)
CUST-08103,65,65+,Male,Doctorate,Employed,Single,Tier 2,Healthcare,2020-11-13,5.13,High (>$10k)
CUST-08104,37,35-49,Male,Bachelor'S,Unemployed,Single,Tier 1,Unemployed,2021-03-06,4.82,Low (<$2.5k)
CUST-08105,44,35-49,Female,Master'S,Employed,Single,Tier 1,Finance/Banking,2020-02-25,5.85,Upper-Middle ($6k-$10k)
CUST-08106,23,18-24,Female,Bachelor'S,Employed,Divorced,Tier 2,Healthcare,2021-03-18,4.79,Upper-Middle ($6k-$10k)
CUST-08107,44,35-49,Male,High School,Employed,Married,Tier 1,Healthcare,2022-02-11,3.89,Middle ($2.5k-$6k)
CUST-08108,26,25-34,Male,Bachelor'S,Self-Employed,Divorced,Tier 1,Finance/Banking,2023-05-19,2.62,Middle ($2.5k-$6k)
CUST-08109,70,65+,Female,Doctorate,Retired,Married,Tier 2,Retired,2019-09-02,6.33,Upper-Middle ($6k-$10k)
CUST-08110,62,50-64,Female,High School,Employed,Divorced,Tier 2,Retail/Hospitality,2021-01-09,4.97,Middle ($2.5k-$6k)
CUST-08111,74,65+,Male,Master'S,Employed,Divorced,Tier 3,Retail/Hospitality,2019-02-09,6.89,Upper-Middle ($6k-$10k)
CUST-08112,48,35-49,Female,High School,Employed,Single,Tier 1,Software/Tech,2019-12-28,6.01,Middle ($2.5k-$6k)
CUST-08113,38,35-49,Female,Associate,Employed,Married,Tier 2,Finance/Banking,2018-06-21,7.53,Middle ($2.5k-$6k)
CUST-08114,43,35-49,Female,Associate,Employed,Married,Tier 3,Retail/Hospitality,2021-11-05,4.15,Middle ($2.5k-$6k)
CUST-08115,57,50-64,Female,Master'S,Employed,Single,Tier 2,Other,2019-07-02,6.5,High (>$10k)
CUST-08116,65,65+,Male,Bachelor'S,Employed,Married,Tier 2,Education,2024-05-28,1.59,Upper-Middle ($6k-$10k)
CUST-08117,62,50-64,Non-Binary,Bachelor'S,Employed,Divorced,Tier 3,Healthcare,2024-01-12,1.97,Upper-Middle ($6k-$10k)
CUST-08118,30,25-34,Female,Master'S,Unemployed,Divorced,Tier 3,Unemployed,2019-05-19,6.62,Middle ($2.5k-$6k)
CUST-08119,66,65+,Female,High School,Retired,Divorced,Tier 2,Retired,2018-07-28,7.43,Middle ($2.5k-$6k)
CUST-08120,40,35-49,Male,High School,Employed,Widowed,Tier 2,Software/Tech,2023-09-23,2.27,Middle ($2.5k-$6k)
CUST-08121,37,35-49,Female,High School,Employed,Married,Tier 1,Software/Tech,2024-03-07,1.82,Middle ($2.5k-$6k)
CUST-08122,54,50-64,Male,Bachelor'S,Self-Employed,Single,Tier 2,Healthcare,2024-07-25,1.43,Middle ($2.5k-$6k)
CUST-08123,71,65+,Male,Bachelor'S,Unemployed,Married,Tier 2,Unemployed,2023-06-18,2.54,Low (<$2.5k)
CUST-08124,70,65+,Female,Master'S,Employed,Married,Tier 1,Software/Tech,2022-11-23,3.1,Upper-Middle ($6k-$10k)
CUST-08125,45,35-49,Female,Bachelor'S,Self-Employed,Single,Tier 2,Trades/Manufacturing,2021-06-11,4.56,Middle ($2.5k-$6k)
CUST-08126,34,25-34,Female,High School,Employed,Married,Tier 1,Finance/Banking,2023-01-08,2.98,Middle ($2.5k-$6k)
CUST-08127,45,35-49,Male,Master'S,Employed,Married,Tier 3,Retail/Hospitality,2019-05-11,6.64,Upper-Middle ($6k-$10k)
CUST-08128,58,50-64,Female,Associate,Employed,Married,Tier 3,Retail/Hospitality,2020-12-23,5.02,Middle ($2.5k-$6k)
CUST-08129,19,18-24,Male,Master'S,Employed,Single,Tier 2,Management/Executive,2024-07-31,1.42,Upper-Middle ($6k-$10k)
CUST-08130,42,35-49,Female,Associate,Employed,Divorced,Tier 1,Finance/Banking,2023-04-16,2.71,Upper-Middle ($6k-$10k)
CUST-08131,75,65+,Male,High School,Self-Employed,Single,Tier 2,Retail/Hospitality,2024-04-05,1.74,Middle ($2.5k-$6k)
CUST-08132,67,65+,Female,Bachelor'S,Retired,Married,Tier 1,Retired,2023-01-19,2.95,Middle ($2.5k-$6k)
CUST-08133,58,50-64,Female,High School,Employed,Single,Tier 1,Trades/Manufacturing,2020-09-12,5.3,Middle ($2.5k-$6k)
CUST-08134,23,18-24,Male,High School,Employed,Married,Tier 3,Education,2019-09-03,6.33,Low (<$2.5k)
CUST-08135,28,25-34,Male,Bachelor'S,Unemployed,Single,Tier 1,Unemployed,2021-02-06,4.9,Low (<$2.5k)
CUST-08136,74,65+,Female,High School,Retired,Single,Tier 2,Retired,2019-03-26,6.77,Middle ($2.5k-$6k)
CUST-08137,55,50-64,Female,High School,Employed,Divorced,Tier 2,Management/Executive,2022-09-24,3.27,Middle ($2.5k-$6k)
CUST-08138,23,18-24,Female,Associate,Employed,Divorced,Tier 1,Healthcare,2021-07-07,4.48,Middle ($2.5k-$6k)
CUST-08139,62,50-64,Female,Bachelor'S,Self-Employed,Married,Tier 1,Retail/Hospitality,2020-07-27,5.43,Upper-Middle ($6k-$10k)
CUST-08140,28,25-34,Male,Associate,Employed,Single,Tier 2,Retail/Hospitality,2024-12-12,1.05,Middle ($2.5k-$6k)
CUST-08141,31,25-34,Male,High School,Employed,Married,Tier 1,Education,2019-05-18,6.62,Low (<$2.5k)
CUST-08142,19,18-24,Male,Bachelor'S,Employed,Single,Tier 1,Trades/Manufacturing,2018-01-19,7.95,Middle ($2.5k-$6k)
CUST-08143,57,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2021-06-19,4.53,Middle ($2.5k-$6k)
CUST-08144,20,18-24,Female,Bachelor'S,Student,Single,Tier 1,Student,2021-09-10,4.31,Low (<$2.5k)
CUST-08145,72,65+,Male,Associate,Retired,Single,Tier 2,Retired,2023-11-22,2.11,Low (<$2.5k)
CUST-08146,70,65+,Female,High School,Employed,Married,Tier 3,Software/Tech,2022-08-29,3.34,Middle ($2.5k-$6k)
CUST-08147,52,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Education,2021-10-27,4.18,Upper-Middle ($6k-$10k)
CUST-08148,50,50-64,Female,Master'S,Employed,Married,Tier 3,Software/Tech,2020-02-17,5.87,Upper-Middle ($6k-$10k)
CUST-08149,41,35-49,Female,Bachelor'S,Employed,Single,Tier 2,Trades/Manufacturing,2020-10-26,5.18,Middle ($2.5k-$6k)
CUST-08150,36,35-49,Male,High School,Self-Employed,Married,Tier 1,Trades/Manufacturing,2024-12-14,1.05,Middle ($2.5k-$6k)
CUST-08151,35,35-49,Female,High School,Employed,Married,Tier 1,Retail/Hospitality,2019-09-10,6.31,Middle ($2.5k-$6k)
CUST-08152,66,65+,Male,Master'S,Retired,Married,Tier 3,Retired,2020-10-27,5.18,High (>$10k)
CUST-08153,69,65+,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2023-03-26,2.77,Middle ($2.5k-$6k)
CUST-08154,41,35-49,Female,Associate,Employed,Single,Tier 2,Software/Tech,2018-07-05,7.49,Upper-Middle ($6k-$10k)
CUST-08155,62,50-64,Male,Associate,Employed,Single,Tier 2,Software/Tech,2024-10-06,1.23,Middle ($2.5k-$6k)
CUST-08156,52,50-64,Non-Binary,Master'S,Unemployed,Married,Tier 1,Unemployed,2022-03-20,3.78,Middle ($2.5k-$6k)
CUST-08157,18,18-24,Female,High School,Employed,Single,Tier 3,Healthcare,2024-12-30,1.0,Middle ($2.5k-$6k)
CUST-08158,53,50-64,Female,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2020-07-21,5.45,High (>$10k)
CUST-08159,42,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Trades/Manufacturing,2018-03-10,7.81,Upper-Middle ($6k-$10k)
CUST-08160,62,50-64,Female,Associate,Employed,Single,Tier 3,Finance/Banking,2020-01-12,5.97,Upper-Middle ($6k-$10k)
CUST-08161,66,65+,Male,High School,Employed,Married,Tier 2,Finance/Banking,2022-12-28,3.01,Middle ($2.5k-$6k)
CUST-08162,60,50-64,Female,High School,Employed,Married,Tier 2,Software/Tech,2019-03-05,6.83,Upper-Middle ($6k-$10k)
CUST-08163,51,50-64,Male,Master'S,Self-Employed,Single,Tier 3,Retail/Hospitality,2023-06-29,2.51,Upper-Middle ($6k-$10k)
CUST-08164,42,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2023-01-07,2.98,Middle ($2.5k-$6k)
CUST-08165,33,25-34,Male,Master'S,Self-Employed,Single,Tier 1,Software/Tech,2024-01-17,1.95,Middle ($2.5k-$6k)
CUST-08166,51,50-64,Male,Bachelor'S,Employed,Single,Tier 3,Management/Executive,2021-11-22,4.11,Upper-Middle ($6k-$10k)
CUST-08167,46,35-49,Female,Master'S,Self-Employed,Married,Tier 2,Trades/Manufacturing,2019-03-08,6.82,Upper-Middle ($6k-$10k)
CUST-08168,36,35-49,Male,Master'S,Employed,Married,Tier 1,Healthcare,2022-06-24,3.52,High (>$10k)
CUST-08169,40,35-49,Female,Bachelor'S,Self-Employed,Single,Tier 3,Finance/Banking,2023-10-19,2.2,Upper-Middle ($6k-$10k)
CUST-08170,36,35-49,Male,Associate,Employed,Married,Tier 1,Healthcare,2021-02-25,4.85,Middle ($2.5k-$6k)
CUST-08171,42,35-49,Male,Bachelor'S,Employed,Married,Tier 2,Healthcare,2019-02-03,6.91,Upper-Middle ($6k-$10k)
CUST-08172,33,25-34,Female,Bachelor'S,Employed,Married,Tier 1,Software/Tech,2023-08-21,2.36,Upper-Middle ($6k-$10k)
CUST-08173,71,65+,Male,Bachelor'S,Retired,Single,Tier 1,Retired,2022-06-09,3.56,Upper-Middle ($6k-$10k)
CUST-08174,68,65+,Male,Master'S,Retired,Widowed,Tier 2,Retired,2024-09-28,1.26,Upper-Middle ($6k-$10k)
CUST-08175,26,25-34,Female,High School,Employed,Married,Tier 2,Software/Tech,2022-10-08,3.23,Middle ($2.5k-$6k)
CUST-08176,18,18-24,Male,Associate,Student,Single,Tier 2,Student,2022-07-10,3.48,Low (<$2.5k)
CUST-08177,59,50-64,Male,Bachelor'S,Employed,Single,Tier 2,Finance/Banking,2019-05-29,6.59,High (>$10k)
CUST-08178,36,35-49,Male,High School,Employed,Married,Tier 2,Healthcare,2020-01-12,5.97,Middle ($2.5k-$6k)
CUST-08179,50,50-64,Male,Bachelor'S,Employed,Married,Tier 1,Management/Executive,2023-05-28,2.6,Upper-Middle ($6k-$10k)
CUST-08180,51,50-64,Female,Doctorate,Employed,Single,Tier 3,Retail/Hospitality,2019-07-03,6.5,Upper-Middle ($6k-$10k)
CUST-08181,33,25-34,Male,Bachelor'S,Employed,Single,Tier 3,Healthcare,2024-03-15,1.8,Upper-Middle ($6k-$10k)
CUST-08182,61,50-64,Female,Master'S,Employed,Married,Tier 1,Education,2019-11-07,6.15,Upper-Middle ($6k-$10k)
CUST-08183,57,50-64,Male,Bachelor'S,Employed,Married,Tier 2,Retail/Hospitality,2024-03-16,1.79,Upper-Middle ($6k-$10k)
CUST-08184,72,65+,Male,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2019-06-09,6.56,Upper-Middle ($6k-$10k)
CUST-08185,35,35-49,Male,Bachelor'S,Employed,Married,Tier 3,Software/Tech,2022-07-26,3.43,Upper-Middle ($6k-$10k)
CUST-08186,51,50-64,Female,High School,Employed,Married,Tier 3,Healthcare,2019-01-06,6.98,Middle ($2.5k-$6k)
CUST-08187,42,35-49,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Management/Executive,2022-02-04,3.9,Upper-Middle ($6k-$10k)
CUST-08188,62,50-64,Female,Associate,Employed,Married,Tier 3,Finance/Banking,2022-04-25,3.69,Upper-Middle ($6k-$10k)
CUST-08189,23,18-24,Non-Binary,Doctorate,Employed,Divorced,Tier 1,Software/Tech,2022-04-02,3.75,Upper-Middle ($6k-$10k)
CUST-08190,38,35-49,Male,Associate,Employed,Single,Tier 2,Finance/Banking,2018-10-22,7.19,Upper-Middle ($6k-$10k)
CUST-08191,75,65+,Male,High School,Retired,Married,Tier 1,Retired,2022-10-17,3.21,Middle ($2.5k-$6k)
CUST-08192,23,18-24,Male,Bachelor'S,Self-Employed,Married,Tier 2,Healthcare,2021-09-10,4.31,Middle ($2.5k-$6k)
CUST-08193,49,35-49,Male,Bachelor'S,Employed,Married,Tier 2,Other,2023-02-06,2.9,Middle ($2.5k-$6k)
CUST-08194,58,50-64,Male,High School,Employed,Single,Tier 2,Retail/Hospitality,2023-01-30,2.92,Middle ($2.5k-$6k)
CUST-08195,65,65+,Male,High School,Employed,Married,Tier 1,Trades/Manufacturing,2020-03-24,5.77,Middle ($2.5k-$6k)
CUST-08196,60,50-64,Male,Master'S,Employed,Single,Tier 3,Management/Executive,2019-07-21,6.45,High (>$10k)
CUST-08197,56,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Other,2023-06-04,2.58,Middle ($2.5k-$6k)
CUST-08198,48,35-49,Male,High School,Employed,Widowed,Tier 1,Education,2022-06-28,3.51,Middle ($2.5k-$6k)
CUST-08199,59,50-64,Male,Bachelor'S,Self-Employed,Married,Tier 3,Finance/Banking,2019-01-14,6.96,Upper-Middle ($6k-$10k)
CUST-08200,27,25-34,Female,Associate,Employed,Married,Tier 3,Healthcare,2021-02-15,4.87,Middle ($2.5k-$6k)
CUST-08201,47,35-49,Male,High School,Employed,Married,Tier 2,Education,2021-03-27,4.76,Middle ($2.5k-$6k)
CUST-08202,74,65+,Female,Doctorate,Employed,Married,Tier 2,Finance/Banking,2021-04-12,4.72,High (>$10k)
CUST-08203,69,65+,Female,Associate,Employed,Widowed,Tier 2,Retail/Hospitality,2018-12-01,7.08,Middle ($2.5k-$6k)
CUST-08204,35,35-49,Male,High School,Employed,Married,Tier 2,Software/Tech,2019-09-25,6.27,Upper-Middle ($6k-$10k)
CUST-08205,41,35-49,Male,Doctorate,Employed,Married,Tier 2,Software/Tech,2023-04-15,2.71,High (>$10k)
CUST-08206,69,65+,Male,Bachelor'S,Retired,Single,Tier 2,Retired,2023-02-06,2.9,High (>$10k)
CUST-08207,26,25-34,Female,Associate,Employed,Single,Tier 2,Finance/Banking,2018-05-27,7.6,Middle ($2.5k-$6k)
CUST-08208,48,35-49,Male,Bachelor'S,Employed,Married,Tier 1,Other,2023-05-12,2.64,Middle ($2.5k-$6k)
CUST-08209,32,25-34,Male,Master'S,Employed,Single,Tier 1,Education,2021-06-23,4.52,Upper-Middle ($6k-$10k)
CUST-08210,21,18-24,Male,Associate,Student,Married,Tier 2,Student,2021-04-02,4.75,Low (<$2.5k)
CUST-08211,57,50-64,Female,Bachelor'S,Employed,Single,Tier 1,Software/Tech,2022-09-29,3.26,Upper-Middle ($6k-$10k)
CUST-08212,26,25-34,Male,Bachelor'S,Employed,Married,Tier 2,Software/Tech,2023-03-19,2.79,Upper-Middle ($6k-$10k)
CUST-08213,62,50-64,Female,Bachelor'S,Employed,Married,Tier 2,Education,2018-06-16,7.54,Middle ($2.5k-$6k)
CUST-08214,26,25-34,Female,Bachelor'S,Employed,Married,Tier 2,Finance/Banking,2020-07-10,5.48,Upper-Middle ($6k-$10k)
CUST-08215,43,35-49,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2023-06-23,2.52,Upper-Middle ($6k-$10k)
CUST-08216,21,18-24,Female,High School,Employed,Divorced,Tier 2,Finance/Banking,2021-06-19,4.53,Middle ($2.5k-$6k)
CUST-08217,34,25-34,Female,Master'S,Employed,Married,Tier 2,Healthcare,2022-11-20,3.11,Upper-Middle ($6k-$10k)
CUST-08218,33,25-34,Female,High School,Employed,Married,Tier 3,Software/Tech,2019-12-14,6.05,Middle ($2.5k-$6k)
CUST-08219,32,25-34,Female,Bachelor'S,Employed,Single,Tier 2,Management/Executive,2018-06-08,7.56,Middle ($2.5k-$6k)
CUST-08220,52,50-64,Male,Bachelor'S,Employed,Single,Tier 1,Trades/Manufacturing,2020-06-28,5.51,Middle ($2.5k-$6k)
CUST-08221,74,65+,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2023-12-24,2.02,Middle ($2.5k-$6k)
CUST-08222,69,65+,Female,Bachelor'S,Employed,Widowed,Tier 1,Finance/Banking,2023-01-04,2.99,Upper-Middle ($6k-$10k)
CUST-08223,22,18-24,Female,Bachelor'S,Employed,Married,Tier 2,Management/Executive,2024-10-10,1.22,Upper-Middle ($6k-$10k)
CUST-08224,72,65+,Female,High School,Retired,Married,Tier 3,Retired,2024-11-22,1.11,Middle ($2.5k-$6k)
CUST-08225,22,18-24,Female,Bachelor'S,Employed,Married,Tier 2,Other,2024-08-05,1.4,Middle ($2.5k-$6k)
CUST-08226,37,35-49,Female,Master'S,Employed,Single,Tier 1,Software/Tech,2024-03-26,1.77,Upper-Middle ($6k-$10k)
CUST-08227,32,25-34,Male,Master'S,Employed,Married,Tier 2,Finance/Banking,2023-09-10,2.31,High (>$10k)
CUST-08228,35,35-49,Female,Bachelor'S,Self-Employed,Single,Tier 3,Finance/Banking,2019-09-07,6.32,Upper-Middle ($6k-$10k)
CUST-08229,64,50-64,Male,Associate,Employed,Single,Tier 3,Software/Tech,2018-10-16,7.21,Upper-Middle ($6k-$10k)
CUST-08230,19,18-24,Non-Binary,High School,Student,Married,Tier 3,Student,2018-02-16,7.87,Low (<$2.5k)
CUST-08231,46,35-49,Female,Associate,Employed,Single,Tier 2,Software/Tech,2020-05-03,5.66,Upper-Middle ($6k-$10k)
CUST-08232,30,25-34,Female,Bachelor'S,Self-Employed,Married,Tier 2,Software/Tech,2019-10-20,6.2,Upper-Middle ($6k-$10k)
CUST-08233,21,18-24,Male,High School,Self-Employed,Single,Tier 1,Software/Tech,2022-07-12,3.47,Middle ($2.5k-$6k)
CUST-08234,59,50-64,Male,Doctorate,Employed,Single,Tier 3,Finance/Banking,2021-05-10,4.64,High (>$10k)
CUST-08235,62,50-64,Male,Master'S,Employed,Married,Tier 1,Retail/Hospitality,2018-09-05,7.32,Upper-Middle ($6k-$10k)
CUST-08236,27,25-34,Female,High School,Employed,Divorced,Tier 1,Other,2024-02-17,1.87,Middle ($2.5k-$6k)
CUST-08237,48,35-49,Female,Bachelor'S,Self-Employed,Married,Tier 2,Management/Executive,2019-04-21,6.7,Middle ($2.5k-$6k)
CUST-08238,58,50-64,Male,Bachelor'S,Employed,Single,Tier 2,Software/Tech,2024-10-09,1.23,Upper-Middle ($6k-$10k)
CUST-08239,25,25-34,Female,High School,Employed,Single,Tier 2,Retail/Hospitality,2021-09-23,4.27,Middle ($2.5k-$6k)
CUST-08240,20,18-24,Female,Bachelor'S,Student,Single,Tier 2,Student,2019-10-10,6.23,Low (<$2.5k)
CUST-08241,65,65+,Male,Bachelor'S,Employed,Single,Tier 2,Education,2022-03-07,3.82,Upper-Middle ($6k-$10k)
CUST-08242,63,50-64,Male,High School,Employed,Single,Tier 2,Education,2021-05-26,4.6,Upper-Middle ($6k-$10k)
CUST-08243,26,25-34,Female,Bachelor'S,Employed,Married,Tier 1,Healthcare,2020-12-06,5.07,Middle ($2.5k-$6k)
CUST-08244,47,35-49,Female,Doctorate,Employed,Single,Tier 2,Retail/Hospitality,2022-04-16,3.71,Upper-Middle ($6k-$10k)
CUST-08245,70,65+,Female,Associate,Retired,Single,Tier 2,Retired,2023-03-04,2.83,Middle ($2.5k-$6k)
CUST-08246,28,25-34,Female,Bachelor'S,Self-Employed,Single,Tier 3,Trades/Manufacturing,2021-03-24,4.77,Middle ($2.5k-$6k)
CUST-08247,52,50-64,Non-Binary,Associate,Employed,Married,Tier 2,Education,2021-08-31,4.33,Middle ($2.5k-$6k)
CUST-08248,54,50-64,Male,Master'S,Employed,Single,Tier 2,Software/Tech,2022-12-01,3.08,High (>$10k)
CUST-08249,59,50-64,Female,Master'S,Self-Employed,Single,Tier 2,Other,2018-03-28,7.76,High (>$10k)
CUST-08250,30,25-34,Male,High School,Employed,Married,Tier 2,Management/Executive,2024-01-09,1.98,Middle ($2.5k-$6k)
CUST-08251,53,50-64,Male,Master'S,Employed,Married,Tier 1,Education,2020-05-24,5.6,Upper-Middle ($6k-$10k)
CUST-08252,73,65+,Male,High School,Retired,Single,Tier 3,Retired,2024-12-27,1.01,Middle ($2.5k-$6k)
CUST-08253,30,25-34,Male,High School,Employed,Married,Tier 3,Software/Tech,2022-08-02,3.41,Middle ($2.5k-$6k)
CUST-08254,29,25-34,Non-Binary,Bachelor'S,Employed,Married,Tier 3,Education,2021-09-18,4.28,Middle ($2.5k-$6k)
CUST-08255,54,50-64,Female,Associate,Employed,Married,Tier 1,Retail/Hospitality,2019-06-18,6.54,Upper-Middle ($6k-$10k)
CUST-08256,27,25-34,Male,Bachelor'S,Employed,Single,Tier 1,Healthcare,2020-01-14,5.96,Middle ($2.5k-$6k)
CUST-08257,73,65+,Female,Bachelor'S,Retired,Single,Tier 3,Retired,2022-08-05,3.41,Middle ($2.5k-$6k)
CUST-08258,26,25-34,Female,High School,Employed,Married,Tier 1,Management/Executive,2024-05-12,1.64,Low (<$2.5k)
CUST-08259,69,65+,Female,Associate,Retired,Single,Tier 2,Retired,2024-07-20,1.45,Middle ($2.5k-$6k)
CUST-08260,24,18-24,Female,Bachelor'S,Employed,Single,Tier 1,Retail/Hospitality,2021-01-20,4.94,Upper-Middle ($6k-$10k)
CUST-08261,19,18-24,Male,Associate,Student,Married,Tier 2,Student,2023-11-19,2.12,Low (<$2.5k)
CUST-08262,71,65+,Female,High School,Retired,Single,Tier 3,Retired,2019-08-31,6.34,Middle ($2.5k-$6k)
CUST-08263,73,65+,Female,High School,Employed,Single,Tier 2,Management/Executive,2019-11-27,6.09,Upper-Middle ($6k-$10k)
CUST-08264,40,35-49,Female,Master'S,Self-Employed,Married,Tier 1,Software/Tech,2023-11-18,2.12,High (>$10k)
CUST-08265,56,50-64,Female,Master'S,Employed,Married,Tier 2,Finance/Banking,2023-09-15,2.29,High (>$10k)
CUST-08266,57,50-64,Female,High School,Employed,Married,Tier 1,Trades/Manufacturing,2019-01-21,6.94,Middle ($2.5k-$6k)
CUST-08267,56,50-64,Female,High School,Employed,Divorced,Tier 1,Finance/Banking,2024-01-14,1.96,Middle ($2.5k-$6k)
CUST-08268,38,35-49,Female,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2023-05-22,2.61,Middle ($2.5k-$6k)
CUST-08269,40,35-49,Non-Binary,Doctorate,Employed,Married,Tier 3,Software/Tech,2019-02-04,6.9,High (>$10k)
CUST-08270,46,35-49,Male,Associate,Employed,Married,Tier 2,Retail/Hospitality,2021-09-14,4.3,Middle ($2.5k-$6k)
CUST-08271,31,25-34,Male,Master'S,Employed,Married,Tier 2,Healthcare,2024-12-26,1.01,Upper-Middle ($6k-$10k)
CUST-08272,43,35-49,Male,Bachelor'S,Employed,Single,Tier 3,Retail/Hospitality,2018-12-26,7.01,Middle ($2.5k-$6k)
CUST-08273,68,65+,Female,Doctorate,Self-Employed,Married,Tier 1,Finance/Banking,2022-03-15,3.8,High (>$10k)
CUST-08274,22,18-24,Female,High School,Self-Employed,Married,Tier 1,Software/Tech,2023-12-21,2.03,Middle ($2.5k-$6k)
CUST-08275,72,65+,Male,Doctorate,Employed,Married,Tier 2,Trades/Manufacturing,2024-02-11,1.89,Upper-Middle ($6k-$10k)
CUST-08276,48,35-49,Non-Binary,Bachelor'S,Employed,Single,Tier 1,Trades/Manufacturing,2020-05-06,5.65,Middle ($2.5k-$6k)
CUST-08277,42,35-49,Female,Doctorate,Employed,Married,Tier 1,Healthcare,2020-06-19,5.53,High (>$10k)
CUST-08278,48,35-49,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2024-12-16,1.04,Upper-Middle ($6k-$10k)
CUST-08279,67,65+,Male,Bachelor'S,Retired,Married,Tier 2,Retired,2020-10-25,5.18,Middle ($2.5k-$6k)
CUST-08280,37,35-49,Female,Master'S,Employed,Widowed,Tier 1,Education,2018-05-27,7.6,Upper-Middle ($6k-$10k)
CUST-08281,61,50-64,Female,Bachelor'S,Self-Employed,Single,Tier 2,Other,2020-06-17,5.54,High (>$10k)
CUST-08282,72,65+,Female,Bachelor'S,Retired,Married,Tier 2,Retired,2021-07-26,4.43,Upper-Middle ($6k-$10k)
CUST-08283,34,25-34,Female,Bachelor'S,Employed,Single,Tier 1,Finance/Banking,2023-01-09,2.98,Upper-Middle ($6k-$10k)
CUST-08284,62,50-64,Female,Bachelor'S,Employed,Divorced,Tier 2,Trades/Manufacturing,2018-03-25,7.77,Upper-Middle ($6k-$10k)
CUST-08285,19,18-24,Male,Master'S,Student,Single,Tier 3,Student,2020-09-24,5.27,Low (<$2.5k)
CUST-08286,42,35-49,Female,High School,Employed,Married,Tier 2,Software/Tech,2020-07-05,5.49,Middle ($2.5k-$6k)
CUST-08287,30,25-34,Male,Bachelor'S,Employed,Married,Tier 2,Other,2023-04-23,2.69,Middle ($2.5k-$6k)
CUST-08288,75,65+,Male,Master'S,Retired,Single,Tier 1,Retired,2021-09-19,4.28,Upper-Middle ($6k-$10k)
CUST-08289,56,50-64,Male,Bachelor'S,Unemployed,Single,Tier 1,Unemployed,2019-02-14,6.88,Middle ($2.5k-$6k)
CUST-08290,45,35-49,Male,Master'S,Employed,Single,Tier 1,Software/Tech,2024-10-04,1.24,High (>$10k)
CUST-08291,59,50-64,Male,Master'S,Unemployed,Single,Tier 2,Unemployed,2021-10-20,4.2,Middle ($2.5k-$6k)
CUST-08292,72,65+,Female,Bachelor'S,Employed,Married,Tier 2,Healthcare,2021-02-05,4.9,Upper-Middle ($6k-$10k)
CUST-08293,23,18-24,Female,Bachelor'S,Employed,Divorced,Tier 2,Retail/Hospitality,2018-10-26,7.18,Upper-Middle ($6k-$10k)
